wallet,total_transactions,total_volume_eth,active_days,unique_contracts,avg_transaction_amount_eth,median_transaction_amount_eth,p90_transaction_amount_eth,large_tx_ratio,micro_tx_ratio,zero_value_tx_ratio,night_ratio,early_morning_ratio,daytime_ratio,weekend_ratio,pct_hour_0,pct_hour_1,pct_hour_2,pct_hour_3,pct_hour_4,pct_hour_5,pct_hour_6,pct_hour_7,pct_hour_8,pct_hour_9,pct_hour_10,pct_hour_11,pct_hour_12,pct_hour_13,pct_hour_14,pct_hour_15,pct_hour_16,pct_hour_17,pct_hour_18,pct_hour_19,pct_hour_20,pct_hour_21,pct_hour_22,pct_hour_23,dst_mode_hour,non_dst_mode_hour,tx_hour_variance,avg_tx_hour_period1,avg_tx_hour_period2,avg_tx_hour_period3,avg_tx_hour_period4,avg_tx_hour_period5,avg_tx_hour_period6,avg_gas_price,median_gas_price,p90_gas_price,gas_price_stddev,avg_tx_fee_eth,avg_tx_per_day,days_since_last_tx,wallet_life_days,wallet_age_days,unique_contracts_ratio,usdt_count,usdc_count,dai_count,stablecoin_diversity,usdt_vs_usdc_ratio,dex_count,lending_count,nft_count,bridge_count,dex_ratio,top1_token,top1_token_count,top2_token,top2_token_count,top3_token,top3_token_count,top4_token,top4_token_count,top5_token,top5_token_count,top6_token,top6_token_count,top7_token,top7_token_count,top8_token,top8_token_count,top9_token,top9_token_count,top10_token,top10_token_count,top1_namespace,top1_namespace_count,top2_namespace,top2_namespace_count,top3_namespace,top3_namespace_count,top4_namespace,top4_namespace_count,top5_namespace,top5_namespace_count,top6_namespace,top6_namespace_count,top7_namespace,top7_namespace_count,top8_namespace,top8_namespace_count,top9_namespace,top9_namespace_count,top10_namespace,top10_namespace_count,top1_cex,top1_cex_region,top1_cex_count,top2_cex,top2_cex_region,top2_cex_count,top3_cex,top3_cex_region,top3_cex_count,top4_cex,top4_cex_region,top4_cex_count,top5_cex,top5_cex_region,top5_cex_count,cex_interaction_type,data_quality,domain_name
0x1481a74b894957ceac5773f2f2255a9593253f69,52.0,0.9779,19.0,9.0,0.018805769,0.0,0.0017,0.0,0.903846153846154,0.8653846153846154,0.5576923076923077,0.4807692307692307,0.2307692307692307,0.5576923076923077,0.1538461538461538,0.0769230769230769,0.1346153846153846,0.1153846153846153,0.0192307692307692,0.0576923076923076,0.0192307692307692,0.0384615384615384,0.0576923076923076,0.0576923076923076,0.0192307692307692,0.0384615384615384,0.0576923076923076,,,,,,,,,0.0576923076923076,0.0576923076923076,0.0384615384615384,0.0,,7.322432938083491,7.096153846153845,,7.096153846153845,,,7.096153846153845,439880527.0769232,234983906.0,1162864131.0,496229994.3675458,2.921520226098779e-05,2.736842105263158,263.0,33.0,296.0,0.173076923076923,42.0,0.0,0.0,1.0,,,,,,,USDT,42,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x628ef59caa187ba5e17a45472d47191c1ce4fa9b,52.0,5.701496673,33.0,13.0,0.109644167,0.0,0.00812818,0.0192307692307692,0.903846153846154,0.8653846153846154,0.25,0.25,0.5961538461538461,0.2884615384615384,0.1538461538461538,0.0576923076923076,0.0384615384615384,,,,0.0192307692307692,0.0384615384615384,0.0384615384615384,0.1538461538461538,0.0192307692307692,,0.0576923076923076,0.0576923076923076,0.0192307692307692,0.0192307692307692,0.0384615384615384,0.0769230769230769,0.0384615384615384,0.0769230769230769,,0.0192307692307692,0.0192307692307692,0.0576923076923076,,,7.372521441012567,9.825,13.333333333333332,9.894736842105264,12.642857142857144,11.55,10.062500000000002,2600061178.153846,2262836914.0,3478656143.0,736968762.6779493,0.0002336652368452,1.5757575757575757,41.0,419.0,460.0,0.25,31.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,31,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x08be86ec4d2d149a4ed20cfe3d8b3150c21d2faf,52.0,1.941337984,48.0,4.0,0.037333423,0.0,0.030504192,0.0,0.8846153846153845,0.8846153846153845,0.0961538461538461,0.0769230769230769,0.6730769230769231,0.2115384615384615,,,0.0192307692307692,0.0576923076923076,,0.0192307692307692,0.0576923076923076,0.0576923076923076,0.0961538461538461,0.0384615384615384,0.0384615384615384,0.0576923076923076,,0.0384615384615384,0.0576923076923076,0.0576923076923076,0.0769230769230769,0.0384615384615384,0.1153846153846153,0.0576923076923076,,0.0192307692307692,0.0576923076923076,0.0384615384615384,,,5.8994528979152765,12.181818181818182,13.566666666666668,12.181818181818182,13.93103448275862,13.371428571428574,12.176470588235292,4426849131.769228,2276142125.0,6111956172.0,7226400606.474241,0.0001448960553158,1.0833333333333333,1.0,1296.0,1297.0,0.0769230769230769,39.0,0.0,0.0,1.0,,,,,,,USDT,39,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xe75de2dee418efafe1438e9415515f1edd885f9e,52.0,1.263360591,27.0,4.0,0.024295396,0.0,0.002508646,0.0192307692307692,0.903846153846154,0.8846153846153845,0.1538461538461538,0.0576923076923076,0.2884615384615384,0.1346153846153846,0.0192307692307692,,0.0384615384615384,,0.0192307692307692,0.0769230769230769,0.25,0.2884615384615384,0.0192307692307692,0.0769230769230769,0.0961538461538461,,0.0961538461538461,,,,,,,,,,0.0192307692307692,,,,3.2504205552238963,8.483870967741936,5.904761904761904,8.72413793103448,5.904761904761904,6.857142857142856,9.9,2316175905.6730776,2139153360.0,2618669448.0,3398353705.3237367,0.0002375191003302,1.9259259259259256,7.0,256.0,263.0,0.0769230769230769,45.0,0.0,0.0,1.0,,,,,,,USDT,45,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x0b2edea623ca8d3e7a3a5c6367e858224a7e000a,52.0,0.03386906,29.0,5.0,0.000651328,0.0,0.0,0.0,0.9807692307692308,0.9230769230769232,0.25,0.173076923076923,0.5961538461538461,0.2884615384615384,,0.0192307692307692,0.0576923076923076,0.0961538461538461,0.0384615384615384,0.0384615384615384,,,,,,,,,0.0192307692307692,0.0961538461538461,0.1153846153846153,0.173076923076923,0.0576923076923076,0.0769230769230769,0.0576923076923076,0.0384615384615384,0.0769230769230769,0.0384615384615384,17.0,,6.9240656240545695,14.307692307692312,,14.307692307692312,,,14.307692307692312,1279573878.4423072,980187906.0,2560277808.0,1233533704.9910471,5.377044949228475e-05,1.793103448275862,270.0,47.0,317.0,0.0961538461538461,31.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,31,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x4d2399abe62f528422a40cd20e3abc5343b6c780,52.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0384615384615384,0.0,0.75,0.2307692307692307,,,,,0.0192307692307692,0.0192307692307692,0.0769230769230769,0.1346153846153846,0.0961538461538461,0.1346153846153846,0.0769230769230769,0.0961538461538461,0.0384615384615384,0.0769230769230769,0.0961538461538461,0.0576923076923076,0.0384615384615384,0.0384615384615384,,,,,,,9.0,,3.382313594105192,10.326923076923078,,10.326923076923078,,,10.326923076923078,1768311282.346154,1309385704.0,2982102058.0,864879182.187581,7.546157140102188e-05,5.777777777777778,42.0,8.0,50.0,0.0192307692307692,52.0,0.0,0.0,1.0,,,,,,,USDT,52,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xe324769dd899560ac435607d479edcedadbd7552,52.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3269230769230769,0.2307692307692307,0.5192307692307692,0.0576923076923076,0.0769230769230769,0.0192307692307692,0.0576923076923076,0.0769230769230769,0.0576923076923076,0.0384615384615384,0.0576923076923076,0.0769230769230769,0.0961538461538461,0.0769230769230769,0.0576923076923076,,0.0384615384615384,0.0192307692307692,,0.0384615384615384,0.0769230769230769,0.0769230769230769,0.0192307692307692,0.0192307692307692,,0.0192307692307692,,,,,5.796836917697192,8.524999999999999,9.08333333333333,8.499999999999998,9.18181818181818,8.571428571428571,8.709677419354838,1041886473.596154,719875398.0,2177291238.0,992438633.4597934,4.303103714884959e-05,1.0833333333333333,1.0,447.0,448.0,0.0192307692307692,37.0,0.0,0.0,1.0,,,,,,,USDT,37,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xa005a21ad91cda9e2920206c062336fcefee9bb1,52.0,0.022469819,23.0,4.0,0.000432112,0.0,0.0,0.0,0.9807692307692308,0.9615384615384616,0.1153846153846153,0.0769230769230769,0.5576923076923077,0.3269230769230769,0.0192307692307692,0.0192307692307692,0.0384615384615384,,0.0384615384615384,,,,,,,,,,,0.0384615384615384,0.1923076923076923,0.1346153846153846,0.0576923076923076,0.1346153846153846,,0.0961538461538461,0.0961538461538461,0.1346153846153846,16.0,,6.004868562716863,16.800000000000004,17.22222222222222,16.250000000000004,18.500000000000004,17.352941176470594,0.0,173924533.26923078,66988997.0,594729656.0,217204356.29837748,9.137143300036328e-06,2.260869565217391,52.0,59.0,111.0,0.0769230769230769,47.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,47,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xfebc9f86615ce89c53fba5bc67c7adb0a21f3753,52.0,0.006593421,11.0,15.0,0.000126797,0.0,0.0003,0.0,1.0,0.5961538461538461,0.4423076923076922,0.3076923076923077,0.5384615384615384,0.0961538461538461,,0.0192307692307692,0.2692307692307692,0.0192307692307692,0.0384615384615384,0.0961538461538461,0.0192307692307692,,0.5,,,,,0.0192307692307692,,0.0192307692307692,,,,,,,,,,8.0,3.145239885390553,15.0,5.725490196078432,15.0,5.725490196078432,5.725490196078432,15.0,596168928.4615386,568150985.0,586755252.0,376344206.0404286,2.320718710461361e-05,4.727272727272728,35.0,106.0,141.0,0.2884615384615384,31.0,0.0,0.0,1.0,,,,,,,USDT,31,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xc9829731a42a9696458f1c9f5c08794fa573dbd1,52.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3461538461538461,0.1923076923076923,0.423076923076923,0.0576923076923076,,0.0769230769230769,0.0192307692307692,0.0961538461538461,0.1346153846153846,0.0192307692307692,0.1538461538461538,0.0769230769230769,0.0384615384615384,,0.0576923076923076,0.0192307692307692,0.0384615384615384,0.0384615384615384,0.0576923076923076,0.0576923076923076,0.0192307692307692,0.0769230769230769,0.0192307692307692,,,,,,4.0,,5.160325500975506,8.25,8.0,7.9722222222222205,6.6,8.17391304347826,8.206896551724137,1421970443.0961535,2032547590.0,2609505477.0,1183770593.1177924,7.43315104654561e-05,1.4857142857142858,2.0,88.0,90.0,0.0192307692307692,52.0,0.0,0.0,1.0,,,,,,,USDT,52,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x3f597972dba2f7b793284e673785da3583c1c8b7,52.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1923076923076923,0.0961538461538461,0.5961538461538461,0.2115384615384615,0.0384615384615384,0.0192307692307692,,0.0384615384615384,0.0576923076923076,0.0384615384615384,0.0769230769230769,0.0384615384615384,0.0192307692307692,0.0192307692307692,0.0384615384615384,0.0769230769230769,0.0192307692307692,0.0576923076923076,0.173076923076923,0.1346153846153846,0.0192307692307692,0.0384615384615384,,,,0.0192307692307692,0.0192307692307692,0.0576923076923076,,,5.914932403617688,11.36,11.407407407407405,12.095238095238097,11.615384615384617,10.694444444444445,12.937499999999996,416064321.3076922,324364799.0,752726379.0,243663812.2583476,1.7187278246857538e-05,1.1063829787234043,3.0,153.0,156.0,0.0192307692307692,52.0,0.0,0.0,1.0,,,,,,,USDT,52,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x6e4521a7cdf6723f94c2c609a14017bf25b51dd3,52.0,0.070537667,48.0,9.0,0.001356494,0.0,0.0,0.0,0.9423076923076922,0.9423076923076922,0.1923076923076923,0.1153846153846153,0.6538461538461539,0.2307692307692307,0.0384615384615384,0.0192307692307692,0.0192307692307692,0.0384615384615384,0.0384615384615384,0.0384615384615384,,0.0192307692307692,,0.0192307692307692,0.0192307692307692,0.0384615384615384,0.0384615384615384,0.0576923076923076,0.1153846153846153,0.1346153846153846,0.0961538461538461,0.0384615384615384,0.0576923076923076,0.0192307692307692,0.0192307692307692,0.0384615384615384,0.0769230769230769,0.0192307692307692,,,6.238201533378088,12.363636363636363,13.4390243902439,12.000000000000002,13.4390243902439,13.511111111111113,11.285714285714285,8100434729.769232,2136591836.0,24504453307.0,16763424420.362484,0.0003371418641814,1.0833333333333333,45.0,864.0,909.0,0.173076923076923,36.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,36,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xa27c88604ead4abc676f2271ff5259eabe3385af,52.0,10.346196224,38.0,6.0,0.198965312,0.0,0.4168,0.0384615384615384,0.75,0.75,0.0769230769230769,0.0576923076923076,0.8461538461538461,0.1923076923076923,,0.0192307692307692,,0.0384615384615384,0.0192307692307692,,,0.0192307692307692,,0.0384615384615384,0.1346153846153846,0.0384615384615384,0.0384615384615384,0.1538461538461538,0.0576923076923076,0.1538461538461538,0.1153846153846153,0.0576923076923076,0.0192307692307692,0.0384615384615384,,0.0384615384615384,0.0192307692307692,,,,4.444521429700262,13.033333333333331,13.363636363636363,12.807692307692308,13.538461538461537,13.5609756097561,11.727272727272728,1106238133.865384,335800644.0,1758954179.0,2390441517.2095847,0.0001432188069382,1.368421052631579,126.0,127.0,253.0,0.1153846153846153,34.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,34,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x2e3f261b24cb00c2e4c42482f45b8184d313df19,52.0,0.003181591,48.0,2.0,6.1184e-05,0.0,0.0,0.0,1.0,0.9807692307692308,0.6730769230769231,0.6153846153846154,0.1346153846153846,0.0384615384615384,0.1346153846153846,0.3076923076923077,0.1153846153846153,0.0576923076923076,0.0384615384615384,0.0192307692307692,0.0576923076923076,0.0192307692307692,,0.0192307692307692,,,,,,,,0.0192307692307692,,0.0769230769230769,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0769230769230769,,,8.18452352549411,4.238095238095238,7.838709677419357,4.473684210526316,7.620689655172413,7.378378378378377,3.9333333333333353,254455849.4615384,74945889.0,723371821.0,455846589.5721694,1.0032521501828154e-05,1.0833333333333333,1.0,148.0,149.0,0.0384615384615384,51.0,0.0,0.0,1.0,,,,,,,USDT,51,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xc87f3e7f9808b6b5bc91583e17f833671f893420,52.0,0.580874671,43.0,3.0,0.011170667,0.0,0.017952736,0.0,0.7692307692307692,0.7692307692307692,0.3269230769230769,0.2115384615384615,0.4615384615384615,0.2115384615384615,,0.0769230769230769,0.1153846153846153,0.0192307692307692,0.0384615384615384,0.0769230769230769,0.0384615384615384,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0384615384615384,0.0384615384615384,0.0576923076923076,0.0576923076923076,0.0192307692307692,,0.0769230769230769,0.0576923076923076,0.0576923076923076,,0.0192307692307692,0.0769230769230769,0.0576923076923076,18.0,,7.436407118330907,11.326086956521742,11.833333333333334,11.326086956521742,11.833333333333334,12.888888888888888,11.069767441860463,2683245923.6153846,2336788821.0,3494374039.0,935571866.5693558,9.993353435673164e-05,1.2093023255813953,15.0,405.0,420.0,0.0576923076923076,33.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,33,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x49090c8e245bdd571e78bc008cfd834cd6e7ad0b,52.0,0.000854565,40.0,3.0,1.6434e-05,0.0,0.0,0.0,1.0,0.9615384615384616,0.25,0.2115384615384615,0.6153846153846154,0.3846153846153846,0.0961538461538461,0.0192307692307692,0.0769230769230769,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0384615384615384,0.0192307692307692,0.0576923076923076,0.1153846153846153,0.1538461538461538,0.0769230769230769,,0.0769230769230769,0.0576923076923076,0.0576923076923076,,0.0192307692307692,,,,,0.0384615384615384,0.0384615384615384,,,5.980864407830753,9.178571428571429,9.625,9.6,9.083333333333332,8.617647058823533,10.833333333333336,598176578.2115384,293963308.0,1769189869.0,718381377.2563795,2.4608755995605383e-05,1.3,112.0,336.0,448.0,0.0576923076923076,43.0,0.0,0.0,1.0,,,,,,,USDT,43,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x60a94fb5e8bf3ee6946a85a1e3dca9438f3e544d,52.0,1156.697715999,32.0,5.0,22.244186846,0.0,104.806337061,0.2307692307692307,0.7307692307692307,0.7115384615384615,0.2692307692307692,0.1538461538461538,0.6538461538461539,0.0576923076923076,,,0.0961538461538461,0.0576923076923076,0.0576923076923076,0.0576923076923076,0.0192307692307692,0.0576923076923076,0.0384615384615384,0.1346153846153846,0.1153846153846153,0.0961538461538461,0.1153846153846153,0.1538461538461538,,,,,,,,,,,,,3.6914866797112618,8.64705882352941,8.457142857142857,8.666666666666666,8.45945945945946,8.65909090909091,7.75,5255586010.826921,6053171474.0,6533042422.0,2442139919.343944,0.0001894210105423,1.625,54.0,318.0,372.0,0.0961538461538461,33.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,33,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x4ca83be2c5d34e0ab30df4fd87130014a35cf4ba,52.0,0.22062262,35.0,3.0,0.004242743,0.0,0.0,0.0,0.9615384615384616,0.9615384615384616,0.0192307692307692,0.0192307692307692,0.9230769230769232,0.5192307692307692,,,,0.0192307692307692,,,,0.0192307692307692,0.0192307692307692,0.0769230769230769,0.1153846153846153,0.1346153846153846,0.1346153846153846,0.0576923076923076,0.0576923076923076,0.0384615384615384,0.0961538461538461,0.0576923076923076,0.0576923076923076,0.0769230769230769,,0.0192307692307692,0.0192307692307692,,,,3.906331635647714,13.210526315789476,13.428571428571429,12.687499999999998,13.428571428571429,13.541666666666666,13.035714285714286,1524557710.5961535,1152764896.0,1806881976.0,1534174888.613315,9.26016063903077e-05,1.4857142857142858,3.0,127.0,130.0,0.0576923076923076,50.0,0.0,0.0,1.0,,,,,,,USDT,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xdf45653d0c3f36eb5e365776a08d0228bc34f15e,52.0,2.853349438,18.0,7.0,0.054872105,0.0,0.0,0.0384615384615384,0.9423076923076922,0.903846153846154,0.173076923076923,0.0769230769230769,0.7115384615384615,0.0961538461538461,,0.0192307692307692,,0.0576923076923076,0.0769230769230769,0.0192307692307692,0.0384615384615384,0.0384615384615384,0.0961538461538461,0.0961538461538461,0.0961538461538461,,0.0576923076923076,,0.0961538461538461,0.0961538461538461,0.0192307692307692,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0192307692307692,,0.0192307692307692,,9.0,5.479806615473434,,11.173076923076923,,11.173076923076923,11.173076923076923,,1093245436.5576928,1036210917.0,1209921983.0,140284603.9910742,7.15474020813957e-05,2.888888888888889,104.0,63.0,167.0,0.1346153846153846,46.0,0.0,0.0,1.0,,,,,,,USDT,46,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xa9c7ca751c9b832678cdc401983b1b5b1ff42c57,52.0,0.014620338,34.0,2.0,0.00028116,0.0,0.000590083,0.0,1.0,0.5384615384615384,0.0576923076923076,0.0576923076923076,0.7307692307692307,0.2692307692307692,,0.0192307692307692,,0.0384615384615384,,,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0384615384615384,0.0192307692307692,0.0576923076923076,0.0576923076923076,0.0576923076923076,0.0769230769230769,0.0384615384615384,0.1346153846153846,0.0769230769230769,0.0769230769230769,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0961538461538461,0.0384615384615384,,16.0,5.335642411150523,,14.961538461538463,,14.961538461538463,14.961538461538463,,560262531.8461541,50200380.0,282838578.0,3213364374.313501,2.2417060199559312e-05,1.5294117647058822,123.0,59.0,182.0,0.0384615384615384,28.0,0.0,0.0,1.0,,,,,,,USDT,28,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x06286959a678f8faa6fddfa13271b724d8198b88,52.0,0.01371,26.0,11.0,0.000263654,0.0,0.00117,0.0,1.0,0.8269230769230768,0.0,0.0,0.8269230769230768,0.0961538461538461,,,,,,,0.0384615384615384,0.0961538461538461,0.0384615384615384,0.0769230769230769,0.0384615384615384,0.1153846153846153,0.0769230769230769,0.0192307692307692,0.0769230769230769,0.0961538461538461,0.0769230769230769,0.0192307692307692,0.0576923076923076,0.0192307692307692,0.1153846153846153,0.0384615384615384,,,20.0,,4.518897808728531,13.326923076923077,,13.326923076923077,,11.615384615384617,13.8974358974359,2731064438.2692304,2446879541.0,4281866065.0,1213463849.627402,0.0002253717560353,2.0,231.0,101.0,332.0,0.2115384615384615,30.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xabd2925dd17e8d836c92a62fff6c8b4242729e7c,52.0,0.260833889,32.0,4.0,0.005016036,0.0,0.0,0.0,0.9423076923076922,0.9423076923076922,0.0,0.0,0.7884615384615384,0.0,,,,,,,0.0384615384615384,0.173076923076923,0.0576923076923076,0.1153846153846153,0.1346153846153846,0.0769230769230769,0.1538461538461538,0.0576923076923076,0.0769230769230769,0.1153846153846153,,,,,,,,,7.0,,2.7756754236248944,10.608695652173914,10.0,10.608695652173914,10.0,9.571428571428571,10.688888888888888,2558441366.3461537,2047182207.0,4375308605.0,1702100996.602262,0.0001364785149679,1.625,13.0,358.0,371.0,0.0769230769230769,35.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,35,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x52eb73a743d932d2ead5f2a099835977b9575150,52.0,0.001533173,36.0,6.0,2.9484e-05,0.0,0.0,0.0,1.0,0.9423076923076922,0.173076923076923,0.1346153846153846,0.5,0.2115384615384615,0.0769230769230769,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0384615384615384,,,,,,,,,0.0192307692307692,0.0576923076923076,0.0961538461538461,0.1153846153846153,0.0769230769230769,0.0576923076923076,0.0192307692307692,0.0576923076923076,0.1923076923076923,0.0961538461538461,0.0384615384615384,,,7.025138013061671,14.055555555555554,16.294117647058822,14.882352941176473,16.333333333333332,15.9,14.250000000000002,2009459903.653846,2108573259.0,2224780400.0,513634470.261869,0.0001312594986566,1.4444444444444444,1.0,454.0,455.0,0.1153846153846153,28.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,28,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xbad697174f071222b07283b31a84d03d5029d0a5,52.0,3.435393189,35.0,3.0,0.066065254,0.0,0.240420636,0.0,0.5961538461538461,0.5769230769230768,0.5,0.4423076923076922,0.173076923076923,0.2307692307692307,0.0961538461538461,0.1923076923076923,0.1153846153846153,0.0384615384615384,0.0192307692307692,0.0384615384615384,,,0.0192307692307692,,,,,0.0192307692307692,0.0192307692307692,,0.0384615384615384,0.0384615384615384,,0.0192307692307692,0.0192307692307692,0.0769230769230769,0.1153846153846153,0.1346153846153846,,,9.660664126888433,11.302325581395348,8.11111111111111,11.475,8.33333333333333,10.0,12.999999999999998,896331080.846154,177611943.0,991702421.0,3183802752.1478043,2.099719884457671e-05,1.4857142857142858,110.0,343.0,453.0,0.0576923076923076,29.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,29,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x61b2d5ee7bf21045f1c5d253c3616978c26da539,52.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1538461538461538,0.0961538461538461,0.7115384615384615,0.1538461538461538,0.0576923076923076,0.0192307692307692,0.0192307692307692,,,0.0576923076923076,,0.0384615384615384,0.0576923076923076,0.0384615384615384,0.0192307692307692,,0.0384615384615384,,0.0384615384615384,0.0384615384615384,0.0769230769230769,0.1346153846153846,0.1346153846153846,0.0576923076923076,0.0769230769230769,0.0961538461538461,,,,,6.384222397907414,13.545454545454543,13.853658536585366,12.666666666666666,13.853658536585366,13.630434782608695,15.0,186765780.4230769,97302276.0,390052060.0,276166485.8580841,7.714890542934962e-06,1.368421052631579,11.0,174.0,185.0,0.0192307692307692,52.0,0.0,0.0,1.0,,,,,,,USDT,52,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
